"dates","variables","valores","unit","category","category_name","colorpinta","name"
"2022-05-06 21:00:00+00","T° Intake","14.229825000000002","°C","1","Bajo","green","tintake"
"2022-05-06 21:00:00+00","SDI P:1,2","3.1122","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 21:00:00+00","PrDifFC P:1,2","39.8355","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 21:00:00+00","PrDifFC P:3,4","70.96968333333334","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 21:00:00+00","Nivel_Pozo","55.89886666666666","%","1","Bajo","green","nivpozo_02"
"2022-05-06 21:00:00+00","FlujPerm_EWS","236.62079410724004","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 21:00:00+00","FlujPerm_Planta","224.9449389127733","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 21:00:00+00","FlujPerm_EWS-E","193.80932467166664","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 21:00:00+00","SDI P:3,4","3.5812166666666667","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 21:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 21:00:00+00","Nivel_Pozo","56.03901666666667","%","1","Bajo","green","nivpozo_01"
"2022-05-06 20:00:00+00","T° Intake","14.229825000000002","°C","1","Bajo","green","tintake"
"2022-05-06 20:00:00+00","SDI P:1,2","3.1122","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 20:00:00+00","FlujPerm_EWS","236.62079410724004","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 20:00:00+00","SDI P:3,4","3.5812166666666667","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 20:00:00+00","PrDifFC P:1,2","39.8355","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 20:00:00+00","Nivel_Pozo","55.89886666666666","%","1","Bajo","green","nivpozo_02"
"2022-05-06 20:00:00+00","FlujPerm_Planta","224.9449389127733","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 20:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 20:00:00+00","FlujPerm_EWS-E","193.80932467166664","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 20:00:00+00","PrDifFC P:3,4","70.96968333333334","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 20:00:00+00","Nivel_Pozo","56.03901666666667","%","1","Bajo","green","nivpozo_01"
"2022-05-06 19:00:00+00","FlujPerm_Planta","226.0663116989426","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 19:00:00+00","SDI P:1,2","2.74712","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 19:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 19:00:00+00","Nivel_Pozo","58.388149999999996","%","1","Bajo","green","nivpozo_01"
"2022-05-06 19:00:00+00","PrDifFC P:1,2","40.290483333333334","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 19:00:00+00","PrDifFC P:3,4","71.10021666666667","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 19:00:00+00","FlujPerm_EWS","237.79439594757002","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 19:00:00+00","SDI P:3,4","3.01104","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 19:00:00+00","FlujPerm_EWS-E","194.79141997833332","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 19:00:00+00","T° Intake","14.520208333333333","°C","1","Bajo","green","tintake"
"2022-05-06 19:00:00+00","Nivel_Pozo","58.24046666666667","%","1","Bajo","green","nivpozo_02"
"2022-05-06 18:00:00+00","T° Intake","14.774866666666668","°C","1","Bajo","green","tintake"
"2022-05-06 18:00:00+00","SDI P:1,2","3.342","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 18:00:00+00","FlujPerm_EWS-E","196.10330100555555","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 18:00:00+00","SDI P:3,4","3.493266666666667","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 18:00:00+00","PrDifFC P:3,4","71.38105","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 18:00:00+00","FlujPerm_Planta","227.47601955097554","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 18:00:00+00","PrDifFC P:1,2","40.25015","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 18:00:00+00","Nivel_Pozo","59.791650000000004","%","1","Bajo","green","nivpozo_01"
"2022-05-06 18:00:00+00","Nivel_Pozo","59.62678333333333","%","1","Bajo","green","nivpozo_02"
"2022-05-06 18:00:00+00","FlujPerm_EWS","239.24078885844844","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 18:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 17:00:00+00","Nivel_Pozo","60.60745","%","1","Bajo","green","nivpozo_01"
"2022-05-06 17:00:00+00","PrDifFC P:1,2","40.330549999999995","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 17:00:00+00","T° Intake","15.214766666666668","°C","1","Bajo","green","tintake"
"2022-05-06 17:00:00+00","FlujPerm_EWS-E","196.5033787672222","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 17:00:00+00","SDI P:3,4","3.00086","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 17:00:00+00","FlujPerm_EWS","239.7469636344129","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 17:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 17:00:00+00","PrDifFC P:3,4","71.21855000000001","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 17:00:00+00","SDI P:1,2","2.75718","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 17:00:00+00","FlujPerm_Planta","227.95325877784913","l/s","3","Alto","orange","fperm_planta"
"2022-05-06 17:00:00+00","Nivel_Pozo","60.55685","%","1","Bajo","green","nivpozo_02"
"2022-05-06 16:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 16:00:00+00","T° Intake","15.092891666666667","°C","1","Bajo","green","tintake"
"2022-05-06 16:00:00+00","SDI P:1,2","3.044216666666667","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 16:00:00+00","SDI P:3,4","3.3023333333333333","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 16:00:00+00","Nivel_Pozo","60.53698333333333","%","1","Bajo","green","nivpozo_02"
"2022-05-06 16:00:00+00","PrDifFC P:1,2","40.17701666666667","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 16:00:00+00","Nivel_Pozo","60.57585","%","1","Bajo","green","nivpozo_01"
"2022-05-06 16:00:00+00","PrDifFC P:3,4","70.43565","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 16:00:00+00","FlujPerm_EWS","239.09762872482128","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 16:00:00+00","FlujPerm_Planta","227.33198539819404","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 16:00:00+00","FlujPerm_EWS-E","195.95693613499998","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 15:00:00+00","Nivel_Pozo","59.47501666666667","%","1","Bajo","green","nivpozo_02"
"2022-05-06 15:00:00+00","PrDifFC P:3,4","84.86801666666666","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 15:00:00+00","FlujPerm_EWS","237.2856235195547","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 15:00:00+00","SDI P:1,2","2.59728","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 15:00:00+00","SDI P:3,4","2.8380199999999998","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 15:00:00+00","T° Intake","14.842375","°C","1","Bajo","green","tintake"
"2022-05-06 15:00:00+00","FlujPerm_EWS-E","194.78508224722222","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 15:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 15:00:00+00","PrDifFC P:1,2","40.112100000000005","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 15:00:00+00","FlujPerm_Planta","225.69456691429178","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 15:00:00+00","Nivel_Pozo","59.48546666666667","%","1","Bajo","green","nivpozo_01"
"2022-05-06 14:00:00+00","Nivel_Pozo","57.0443","%","1","Bajo","green","nivpozo_01"
"2022-05-06 14:00:00+00","FlujPerm_Planta","225.17571602582683","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 14:00:00+00","PrDifFC P:3,4","87.12868333333334","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 14:00:00+00","PrDifFC P:1,2","39.78413333333334","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 14:00:00+00","FlujPerm_EWS-E","194.41385905833332","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 14:00:00+00","SDI P:1,2","3.0331333333333332","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 14:00:00+00","FlujPerm_EWS","236.71141224444065","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 14:00:00+00","T° Intake","14.456283333333335","°C","1","Bajo","green","tintake"
"2022-05-06 14:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 14:00:00+00","Nivel_Pozo","57.00725","%","1","Bajo","green","nivpozo_02"
"2022-05-06 14:00:00+00","SDI P:3,4","3.36405","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 13:00:00+00","FlujPerm_EWS-E","194.4988182877778","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 13:00:00+00","SDI P:1,2","2.5196199999999997","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 13:00:00+00","PrDifFC P:1,2","40.06296666666667","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 13:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 13:00:00+00","SDI P:3,4","2.8753599999999997","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 13:00:00+00","Nivel_Pozo","54.719883333333335","%","1","Bajo","green","nivpozo_01"
"2022-05-06 13:00:00+00","PrDifFC P:3,4","87.10838333333334","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 13:00:00+00","Nivel_Pozo","54.69025","%","1","Bajo","green","nivpozo_02"
"2022-05-06 13:00:00+00","FlujPerm_Planta","225.58725479935828","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 13:00:00+00","FlujPerm_EWS","237.24541834547395","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 13:00:00+00","T° Intake","14.379833333333332","°C","1","Bajo","green","tintake"
"2022-05-06 12:00:00+00","FlujPerm_Planta","225.7027552773992","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 12:00:00+00","Nivel_Pozo","52.35156666666666","%","1","Bajo","green","nivpozo_02"
"2022-05-06 12:00:00+00","ZSD","3.5154855251312256","NTU","1","Bajo","green","zsd_compopt2"
"2022-05-06 12:00:00+00","SPM","1.3522332906723022","g/m3","1","Bajo","green","spm_compopt1"
"2022-05-06 12:00:00+00","Nivel_Pozo","52.373916666666666","%","1","Bajo","green","nivpozo_01"
"2022-05-06 12:00:00+00","T° Mar","16.886001586914062","°C",NULL,NULL,NULL,"sst_mur"
"2022-05-06 12:00:00+00","Chl-a","3.609600305557251"," mg/m3","1","Bajo","green","chl_comp"
"2022-05-06 12:00:00+00","SDI P:3,4","3.22695","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 12:00:00+00","FlujPerm_EWS","237.3741045238653","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 12:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 12:00:00+00","T° Intake","14.262683333333335","°C","1","Bajo","green","tintake"
"2022-05-06 12:00:00+00","FlujPerm_EWS-E","194.5791568977778","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 12:00:00+00","SDI P:1,2","2.8450666666666664","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 12:00:00+00","PrDifFC P:3,4","86.81901666666666","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 12:00:00+00","PrDifFC P:1,2","39.85851666666667","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 11:00:00+00","Nivel_Pozo","50.6865","%","1","Bajo","green","nivpozo_02"
"2022-05-06 11:00:00+00","FlujPerm_Planta","226.4505332078739","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 11:00:00+00","FlujPerm_EWS","238.16796029706708","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 11:00:00+00","T° Intake","14.192125","°C","1","Bajo","green","tintake"
"2022-05-06 11:00:00+00","FlujPerm_EWS-E","195.20406057944442","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 11:00:00+00","SDI P:1,2","2.39682","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 11:00:00+00","PrDifFC P:3,4","87.36266666666667","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 11:00:00+00","Nivel_Pozo","50.72108333333333","%","1","Bajo","green","nivpozo_01"
"2022-05-06 11:00:00+00","SDI P:3,4","2.7572200000000002","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 11:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 11:00:00+00","PrDifFC P:1,2","40.083733333333335","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 10:00:00+00","FlujPerm_EWS","237.6834704195816","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 10:00:00+00","FlujPerm_Planta","225.99044742569285","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 10:00:00+00","SDI P:3,4","3.2041166666666663","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 10:00:00+00","FlujPerm_EWS-E","194.8090523855556","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 10:00:00+00","Nivel_Pozo","50.346650000000004","%","1","Bajo","green","nivpozo_02"
"2022-05-06 10:00:00+00","PrDifFC P:3,4","86.84951666666666","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 10:00:00+00","SDI P:1,2","2.754966666666667","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 10:00:00+00","Nivel_Pozo","50.331500000000005","%","1","Bajo","green","nivpozo_01"
"2022-05-06 10:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 10:00:00+00","PrDifFC P:1,2","39.91323333333333","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 10:00:00+00","T° Intake","14.185983333333334","°C","1","Bajo","green","tintake"
"2022-05-06 09:00:00+00","T° Intake","14.039208333333335","°C","1","Bajo","green","tintake"
"2022-05-06 09:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 09:00:00+00","FlujPerm_EWS","237.22607306946566","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 09:00:00+00","FlujPerm_Planta","225.53049418214698","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 09:00:00+00","FlujPerm_EWS-E","194.3422834261111","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 09:00:00+00","PrDifFC P:1,2","39.705016666666666","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 09:00:00+00","SDI P:1,2","2.36376","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 09:00:00+00","PrDifFC P:3,4","87.24488333333333","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 09:00:00+00","Nivel_Pozo","50.570033333333335","%","1","Bajo","green","nivpozo_02"
"2022-05-06 09:00:00+00","SDI P:3,4","2.73826","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 09:00:00+00","Nivel_Pozo","50.47983333333334","%","1","Bajo","green","nivpozo_01"
"2022-05-06 08:00:00+00","Nivel_Pozo","51.02275","%","1","Bajo","green","nivpozo_01"
"2022-05-06 08:00:00+00","SDI P:3,4","3.2931833333333334","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 08:00:00+00","T° Intake","13.980075","°C","1","Bajo","green","tintake"
"2022-05-06 08:00:00+00","PrDifFC P:1,2","39.740649999999995","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 08:00:00+00","Nivel_Pozo","51.067566666666664","%","1","Bajo","green","nivpozo_02"
"2022-05-06 08:00:00+00","FlujPerm_Planta","225.69065933872122","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 08:00:00+00","PrDifFC P:3,4","86.85478333333333","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 08:00:00+00","FlujPerm_EWS-E","194.57058213888888","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 08:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 08:00:00+00","FlujPerm_EWS","237.36068814278303","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 08:00:00+00","SDI P:1,2","2.8145166666666666","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 07:00:00+00","Nivel_Pozo","52.664183333333334","%","1","Bajo","green","nivpozo_02"
"2022-05-06 07:00:00+00","FlujPerm_Planta","224.90652627100124","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 07:00:00+00","FlujPerm_EWS","236.40422513661383","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 07:00:00+00","PrDifFC P:3,4","86.77218333333333","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 07:00:00+00","T° Intake","14.053341666666668","°C","1","Bajo","green","tintake"
"2022-05-06 07:00:00+00","SDI P:1,2","2.41888","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 07:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 07:00:00+00","Nivel_Pozo","52.68586666666667","%","1","Bajo","green","nivpozo_01"
"2022-05-06 07:00:00+00","SDI P:3,4","2.8250599999999997","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 07:00:00+00","FlujPerm_EWS-E","194.24599557944447","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 07:00:00+00","PrDifFC P:1,2","39.50125","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 06:00:00+00","Nivel_Pozo","53.482866666666666","%","1","Bajo","green","nivpozo_01"
"2022-05-06 06:00:00+00","Nivel_Pozo","53.453316666666666","%","1","Bajo","green","nivpozo_02"
"2022-05-06 06:00:00+00","FlujPerm_EWS","235.51678735729013","l/s","2","Moderado","yellow","fperm_ews"
"2022-05-06 06:00:00+00","PrDifFC P:3,4","86.29061666666666","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 06:00:00+00","SDI P:1,2","2.8154000000000003","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 06:00:00+00","FlujPerm_Planta","224.09709431275368","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 06:00:00+00","T° Intake","14.019958333333332","°C","1","Bajo","green","tintake"
"2022-05-06 06:00:00+00","PrDifFC P:1,2","39.56916666666667","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 06:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 06:00:00+00","FlujPerm_EWS-E","193.64457914666667","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 06:00:00+00","SDI P:3,4","3.2739333333333334","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 05:00:00+00","FlujPerm_EWS-E","193.78276266666668","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 05:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 05:00:00+00","PrDifFC P:1,2","39.35071666666666","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 05:00:00+00","SDI P:1,2","2.41788","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 05:00:00+00","FlujPerm_Planta","224.46371258714802","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 05:00:00+00","PrDifFC P:3,4","86.90131666666666","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 05:00:00+00","SDI P:3,4","2.8233800000000002","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 05:00:00+00","Nivel_Pozo","54.0207","%","1","Bajo","green","nivpozo_01"
"2022-05-06 05:00:00+00","T° Intake","13.993441666666666","°C","1","Bajo","green","tintake"
"2022-05-06 05:00:00+00","Nivel_Pozo","53.955600000000004","%","1","Bajo","green","nivpozo_02"
"2022-05-06 05:00:00+00","FlujPerm_EWS","235.9690686635116","l/s","2","Moderado","yellow","fperm_ews"
"2022-05-06 04:00:00+00","SDI P:3,4","3.3057","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 04:00:00+00","PrDifFC P:3,4","86.76021666666668","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 04:00:00+00","FlujPerm_Planta","224.87043326572334","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 04:00:00+00","SDI P:1,2","2.8463666666666665","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 04:00:00+00","FlujPerm_EWS","236.42868992776636","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 04:00:00+00","Nivel_Pozo","54.01936666666666","%","1","Bajo","green","nivpozo_01"
"2022-05-06 04:00:00+00","FlujPerm_EWS-E","194.04841511499995","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 04:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 04:00:00+00","PrDifFC P:1,2","39.84523333333333","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 04:00:00+00","Nivel_Pozo","53.938649999999996","%","1","Bajo","green","nivpozo_02"
"2022-05-06 04:00:00+00","T° Intake","13.936733333333333","°C","1","Bajo","green","tintake"
"2022-05-06 03:00:00+00","PrDifFC P:1,2","39.529983333333334","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 03:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 03:00:00+00","FlujPerm_EWS","237.1063560224205","l/s","1","Bajo","green","fperm_ews"
"2022-05-06 03:00:00+00","Nivel_Pozo","53.110683333333334","%","1","Bajo","green","nivpozo_01"
"2022-05-06 03:00:00+00","PrDifFC P:3,4","86.88513333333333","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 03:00:00+00","SDI P:3,4","2.83956","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 03:00:00+00","Nivel_Pozo","53.05176666666667","%","1","Bajo","green","nivpozo_02"
"2022-05-06 03:00:00+00","FlujPerm_Planta","225.45680312175634","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 03:00:00+00","FlujPerm_EWS-E","194.39132833166667","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 03:00:00+00","T° Intake","13.943758333333335","°C","1","Bajo","green","tintake"
"2022-05-06 03:00:00+00","SDI P:1,2","2.4201799999999998","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 02:00:00+00","SDI P:3,4","3.3356333333333335","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 02:00:00+00","Nivel_Pozo","51.58308333333333","%","1","Bajo","green","nivpozo_02"
"2022-05-06 02:00:00+00","FlujPerm_EWS-E","194.61291441833333","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 02:00:00+00","SDI P:1,2","2.8463333333333334","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 02:00:00+00","T° Intake","14.077858333333332","°C",NULL,NULL,NULL,"tintake"
"2022-05-06 02:00:00+00","PrDifFC P:1,2","39.4652","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 02:00:00+00","FlujPerm_Planta","225.76748756756828","l/s","4","Crítico","red","fperm_planta"
